Test prediction NMSE is:  1.22249410226 & 1.13195408187 , MAE is:  159.941837792
target_datetime, predicted_value, real_value, training_MAE, predicting_MAE
2015/12/13 00:15,2219.3777192610023,2161.1304,66.52665073532602,68.61089066412272
2015/12/13 00:30,2057.3077382401962,2282.0718000000002,71.19729819936734,104.04997571379445
2015/12/13 00:45,2159.222050519516,2098.8715999999999,65.28036370387545,74.26887269012056
2015/12/13 01:00,2147.0200060571233,2263.5731999999998,69.16938095546833,94.71481495920409
2015/12/13 01:15,2196.5552581490138,2183.2637,66.42281734516277,79.09924249528068
2015/12/13 01:30,2143.8728544359624,2191.7944000000002,64.6626472743575,83.1417451028706
2015/12/13 01:45,2150.9151733953486,2187.0383000000002,64.42811282293174,93.58977381814029
2015/12/13 02:00,2194.8566172654437,2150.4382000000001,68.63059932215442,76.55379881620823
2015/12/13 02:15,2137.1076953866555,2056.7550000000001,70.56675881821381,102.57575891467877
2015/12/13 02:30,2422.2130657226103,2116.3013000000001,63.1974379505902,85.2143107723753
2015/12/13 02:45,2160.9360195617114,2144.4004,65.56007973571053,77.24034880058227
2015/12/13 03:00,2157.3682747279395,2143.9097000000002,67.8778814916028,74.24658032033372
2015/12/13 03:15,2273.7895811209723,2145.6433000000002,67.88046948229486,78.92208231766338
2015/12/13 03:30,2167.4766505126527,2121.3035,69.39662155785132,92.75246208310712
2015/12/13 03:45,2177.2860530107278,2140.7184999999999,65.90779457467005,92.9574520319311
2015/12/13 04:00,2235.0953574960186,2017.0029999999999,68.9007847336023,78.12282321234844
2015/12/13 04:15,2076.5558612433902,2183.9362999999998,62.233065743105925,71.79524797713992
2015/12/13 04:30,2148.1250072691505,2198.0331999999999,66.59310750314016,77.43962099834948
2015/12/13 04:45,2258.1831342676537,2113.8699999999999,72.35168058163279,70.98697866377829
2015/12/13 05:00,2177.2766103062054,2154.3829999999998,62.60230757563185,70.15625193009832
2015/12/13 05:15,2160.8248164836291,2073.3652000000002,66.51025802425825,87.73282088796273
2015/12/13 05:30,2211.4744602880878,2055.6875,66.68452028419232,83.7565133354981
2015/12/13 05:45,2249.970918391698,2118.2402000000002,69.8433764146473,81.19891553472446
2015/12/13 06:00,2114.5801049247598,2220.0990000000002,62.15482616371945,89.8353199274432
2015/12/13 06:15,2251.2767880577157,2228.3249999999998,70.36738653709787,90.49127711096949
2015/12/13 06:30,2156.1848697377295,2080.8186000000001,68.13991674420382,58.64827894278382
2015/12/13 06:45,2092.8968079573706,2185.1662999999999,69.13660146424701,57.88559327081849
2015/12/13 07:00,2077.3128559420479,2280.9036000000001,71.1636823167722,100.62581467733881
2015/12/13 07:15,2069.507539241572,2009.7403999999999,87.02651735131303,102.51305336579912
2015/12/13 07:30,1949.890748160853,2045.739,78.46222370126412,77.17874532168945
2015/12/13 07:45,1751.9162289439382,2111.3442,67.81115042552531,84.98117758079074
2015/12/13 08:00,1657.1518957018004,2175.5565999999999,69.10275913127077,52.97587672202123
2015/12/13 08:15,1654.4826761012732,1886.9807000000001,68.66735588098842,76.55782261343124
2015/12/13 08:30,1786.3286045055111,2094.2136,60.417019626738416,56.38432925928565
2015/12/13 08:45,1756.4647429311538,2060.8560000000002,57.958661995973316,59.13135760977381
2015/12/13 09:00,1801.5316089269074,2108.3674000000001,61.07659825705984,74.95977745304896
2015/12/13 09:15,1717.0429406665583,2019.0195000000001,59.114331036312585,76.30847600266912
2015/12/13 09:30,1876.2841720106665,2099.2172999999998,56.356716232184304,81.04617523972973
2015/12/13 09:45,1832.1728975574003,2077.9429,61.21906576969158,72.15581380925514
2015/12/13 10:00,1873.0822248074421,2076.5403000000001,69.44982452481223,87.75743495325736
2015/12/13 10:15,1898.6750949439147,1981.2668000000001,51.717868485744425,60.775963515677766
2015/12/13 10:30,1781.9191595877558,2134.4810000000002,46.89660875491543,68.99969178649975
2015/12/13 10:45,1787.8270266134246,1956.595,46.86292798548143,71.39367084166243
2015/12/13 11:00,1906.5018535103447,2066.8982000000001,47.21060060086539,70.48309269069713
2015/12/13 11:15,1764.1028500481927,2160.1408999999999,46.22176695864718,61.81105388589448
2015/12/13 11:30,1736.103459567878,2008.1937,47.28859476300766,71.90271574633145
2015/12/13 11:45,1832.5345803164614,1970.6265000000001,43.0006758174393,60.51211605309224
2015/12/13 12:00,1736.3084817060778,2006.442,50.04261072426546,63.87784107596953
2015/12/13 12:15,1717.580136324596,2060.3283999999999,49.24466988337836,59.09191492417258
2015/12/13 12:30,1743.8485540878162,1930.654,46.72415999321344,51.89618062522501
2015/12/13 12:45,1772.5361677837218,1986.7092,46.05365803950703,45.462775485681874
2015/12/13 13:00,1805.5696081527751,1992.5447999999999,43.274672038402834,47.07457134441936
2015/12/13 13:15,1815.3621948220109,1851.2864999999999,50.84106835354551,66.96407044782562
2015/12/13 13:30,1803.4351878994394,1936.0836999999999,43.62935392640798,56.56048792777034
2015/12/13 13:45,1803.508339878847,2026.078,40.991700284007464,54.42532452744115
2015/12/13 14:00,1796.8941107234759,2061.8904000000002,46.494176264066816,56.26708647478053
2015/12/13 14:15,1650.0282508473088,1956.1704999999999,41.47161220090859,68.01670326720235
2015/12/13 14:30,1877.9472589024044,2075.7705000000001,45.87219991564171,46.27847996951617
2015/12/13 14:45,1866.8882043472217,2096.3699000000001,47.67406887356332,55.38017116188214
2015/12/13 15:00,1865.012589077973,1876.2448999999999,45.04864734313054,76.64261503313466
2015/12/13 15:15,1933.347203656479,1937.2944,42.021142606794974,47.26581723812285
2015/12/13 15:30,1909.9562092891319,2035.4584,46.18889302847944,54.1547801444724
