Test prediction NMSE is:  1.22827612284 & 1.00204679333 , MAE is:  151.206817968
target_datetime, predicted_value, real_value, training_MAE, predicting_MAE
2015/12/13 00:15,2231.071775019494,2161.1304,66.60538225225017,87.10908119210876
2015/12/13 00:30,2075.4362164539302,2282.0718000000002,69.83214258268983,100.5408116625141
2015/12/13 00:45,2178.0463043053196,2098.8715999999999,67.04211034820317,73.38145249986738
2015/12/13 01:00,2142.1171601712176,2263.5731999999998,69.66381030504321,93.2028848511911
2015/12/13 01:15,2142.3451112766297,2183.2637,65.71732381263946,84.01776485053745
2015/12/13 01:30,2180.6868508505636,2191.7944000000002,65.37947830152766,90.16700204668103
2015/12/13 01:45,2182.2008346137241,2187.0383000000002,65.15852228222892,103.31887552752048
2015/12/13 02:00,2182.9300497011932,2150.4382000000001,70.500237977652,74.40289711145329
2015/12/13 02:15,2160.2381055222331,2056.7550000000001,72.66628563749752,89.33525968486914
2015/12/13 02:30,2388.4598388538952,2116.3013000000001,64.17813001273913,79.81964783352501
2015/12/13 02:45,2154.2338494211481,2144.4004,64.82063007375586,82.8123604763324
2015/12/13 03:00,2139.4982897544,2143.9097000000002,69.67721489331238,71.7960235645726
2015/12/13 03:15,2244.4690218396004,2145.6433000000002,67.6204771572047,79.23683326648884
2015/12/13 03:30,2213.9373958626338,2121.3035,71.74217487785886,100.3654474871486
2015/12/13 03:45,2203.4508248782345,2140.7184999999999,67.72910945231352,88.56495023688831
2015/12/13 04:00,2163.4569399802485,2017.0029999999999,68.03417261702526,68.79365389531917
2015/12/13 04:15,2112.5489861907467,2183.9362999999998,62.496800802248636,66.27884492173054
2015/12/13 04:30,2120.8005998969948,2198.0331999999999,67.27369323250903,74.67349584163557
2015/12/13 04:45,2199.9979903960257,2113.8699999999999,72.01575367608005,70.41470665312508
2015/12/13 05:00,2188.8593079973139,2154.3829999999998,65.60256598218452,62.00233414153513
2015/12/13 05:15,2187.0705625768851,2073.3652000000002,69.74387437763646,74.47891598398338
2015/12/13 05:30,2146.4583188426736,2055.6875,67.71328057866005,94.17783922053479
2015/12/13 05:45,2189.5344716327386,2118.2402000000002,70.52379679002783,70.95182465066601
2015/12/13 06:00,2123.6344975012471,2220.0990000000002,62.979935044158786,88.08367650013452
2015/12/13 06:15,2217.2095732941643,2228.3249999999998,74.32730200703688,92.45932694681888
2015/12/13 06:30,2143.4957663336922,2080.8186000000001,68.41015203272623,58.50728436074595
2015/12/13 06:45,2088.9439368213898,2185.1662999999999,68.12980247114089,68.82129780305189
2015/12/13 07:00,2028.7598327325875,2280.9036000000001,67.36776529856525,96.98057636951465
2015/12/13 07:15,2061.2214738755797,2009.7403999999999,81.98318562840275,101.49603867000876
2015/12/13 07:30,1952.0052700257831,2045.739,74.38886379368535,93.32277655218182
2015/12/13 07:45,1952.5536068076126,2111.3442,71.41209606315542,72.21897483460779
2015/12/13 08:00,1660.9473492810307,2175.5565999999999,75.64261577360811,45.20594444172583
2015/12/13 08:15,1635.2692795124535,1886.9807000000001,67.31680404733514,70.60968901136964
2015/12/13 08:30,1774.7346641548927,2094.2136,59.23458521841297,56.52305810178336
2015/12/13 08:45,1724.6819738817267,2060.8560000000002,58.64515489250411,61.28575300832578
2015/12/13 09:00,1842.8158659605224,2108.3674000000001,64.44355822563313,81.20724623883953
2015/12/13 09:15,1810.8543553497973,2019.0195000000001,59.08138668948711,69.42226951291936
2015/12/13 09:30,1816.7623089449637,2099.2172999999998,60.793302924773236,60.52510417665782
2015/12/13 09:45,1807.3689953497612,2077.9429,62.09579785087376,63.44996113011806
2015/12/13 10:00,1990.3779352493036,2076.5403000000001,69.10512860086874,64.39772110474817
2015/12/13 10:15,1873.4885847286503,1981.2668000000001,49.622872287761126,72.41460474877547
2015/12/13 10:30,1703.7448921689743,2134.4810000000002,45.453449737121346,79.28530730455557
2015/12/13 10:45,1842.1416800856143,1956.595,46.78123420092369,70.0365969838397
2015/12/13 11:00,1900.4896670364387,2066.8982000000001,48.282151134620925,55.8925815728392
2015/12/13 11:15,1766.0188952106128,2160.1408999999999,48.663922573954764,54.9443567262381
2015/12/13 11:30,1755.4222841325579,2008.1937,48.23351814138209,79.29213568129435
2015/12/13 11:45,1838.274755659437,1970.6265000000001,44.07187828439003,53.01917161896777
2015/12/13 12:00,1746.9003257632612,2006.442,46.87822227232139,61.43827808591711
2015/12/13 12:15,1740.1351035430496,2060.3283999999999,50.17631191605047,58.41758197827136
2015/12/13 12:30,1710.0166236345451,1930.654,50.98883157733022,50.98414126093185
2015/12/13 12:45,1770.2006295438709,1986.7092,47.45935272040612,43.75552277339271
2015/12/13 13:00,1835.2080605691608,1992.5447999999999,42.35585919166778,46.5062572458483
2015/12/13 13:15,1897.5518196304968,1851.2864999999999,51.38978839215317,58.2870294328413
2015/12/13 13:30,1848.3319989451902,1936.0836999999999,42.24403613708572,73.126364103292
2015/12/13 13:45,1736.740697274176,2026.078,43.44871636056818,60.64782381872694
2015/12/13 14:00,1750.506026024628,2061.8904000000002,47.17050852613631,56.19726747115461
2015/12/13 14:15,1672.4089518393421,1956.1704999999999,40.04387705313564,61.91057003551784
2015/12/13 14:30,1886.9232107201608,2075.7705000000001,48.51426230468956,36.32988739043267
2015/12/13 14:45,1890.8999058628567,2096.3699000000001,47.062357274006,53.373476062010255
2015/12/13 15:00,1918.5316810774648,1876.2448999999999,47.2034425256686,53.07980783699615
2015/12/13 15:15,1977.4657733151641,1937.2944,43.594614228971594,55.035098079968826
2015/12/13 15:30,1944.5521499960269,2035.4584,47.06968215812109,44.27864127194594
