Test prediction MAE is:  57.7301141769 , NMSE is: 0.347206489052
target_datetime, predicted_value, real_value, training_MAE, predicting_MAE
2015/12/13 00:15,339.97600834682925,358.99335000000002,34.26193898873202,18.915532203924833
2015/12/13 00:30,371.07005878087983,345.24963000000002,16.131727225939912,23.182136900411663
2015/12/13 00:45,314.86384598535818,327.20706000000001,21.30318573680479,5.807525743059389
2015/12/13 01:00,328.87864877486379,316.47235000000001,10.95190702275116,8.973528698567673
2015/12/13 01:15,293.78101524546656,303.28316999999998,52.73661023708594,46.989415777599525
2015/12/13 01:30,257.42505696211435,293.33334000000002,41.51389482348089,48.861892709983636
2015/12/13 01:45,254.64584508323523,287.17779999999999,59.14757862971081,47.49895904562797
2015/12/13 02:00,281.58813262343409,287.48117000000002,26.70118610627541,10.320551697613586
2015/12/13 02:15,260.41315509004613,286.51904000000002,53.94850857491526,36.61978329855536
2015/12/13 02:30,322.61637796939658,283.79656999999997,10.517592897921247,15.288309235791132
2015/12/13 02:45,255.17975834916444,282.04687999999999,40.502498089649144,31.79428554886391
2015/12/13 03:00,276.95307581108966,278.77017000000001,17.981523015259345,5.603792015573347
2015/12/13 03:15,260.04246399100663,280.16665999999998,45.2922334115648,22.891262320868325
2015/12/13 03:30,182.53288353441161,282.12407999999999,114.42927859980388,113.23302917213634
2015/12/13 03:45,283.21472702397733,280.49495999999999,27.677036183500793,13.582142136951713
2015/12/13 04:00,224.59889307794464,278.63317999999998,107.12514752458257,90.92986441928943
2015/12/13 04:15,302.4669407897245,278.98259999999999,7.887495262868596,6.299536628509054
2015/12/13 04:30,286.32110015508164,284.56894,44.844571097498964,39.08366862350344
2015/12/13 04:45,259.1529762084138,292.64980000000003,66.71392425243378,60.4105708307715
2015/12/13 05:00,212.63832082861146,301.96017000000001,95.66041432650974,91.7013713826688
2015/12/13 05:15,348.28340223973299,324.98284999999998,21.61376385424597,8.289090334620496
2015/12/13 05:30,324.74402731855997,338.56830000000002,16.348188394648858,12.157710282941746
2015/12/13 05:45,362.39953183121452,359.73433999999997,16.34488129014223,19.80802752087255
2015/12/13 06:00,426.53499683014462,367.18552,20.41068761421848,21.511187149958282
2015/12/13 06:15,294.00001411549499,400.28217000000001,167.6611349981087,172.40879467792695
2015/12/13 06:30,508.27716925687906,411.38772999999998,67.46680369759086,70.54824245462349
2015/12/13 06:45,410.7380725512628,432.36365000000001,84.16622982259882,80.83634316549087
2015/12/13 07:00,410.19563067638757,437.00576999999998,139.07343592244948,101.728213331209
2015/12/13 07:15,611.06185964090878,462.43677000000002,33.20220710234918,22.284504514794907
2015/12/13 07:30,515.98220424851729,480.52145000000002,45.61863560110055,32.357487429265554
2015/12/13 07:45,565.23977397416479,488.91370000000001,39.14416867551256,36.40378319978772
2015/12/13 08:00,473.1880558853303,485.36500000000001,110.09098686033589,92.50168286036944
2015/12/13 08:15,429.36377955201186,515.2681,157.68324107606978,154.3633053280297
2015/12/13 08:30,699.13808209921353,513.05773999999997,34.69276588392504,34.857476205018365
2015/12/13 08:45,423.36700915336149,528.49710000000005,213.2164476857303,199.2406607754826
2015/12/13 09:00,475.66173612368908,537.78710000000001,246.6550146499003,266.47676654626514
2015/12/13 09:15,636.31201070884993,536.37329999999997,37.0488114466048,31.165133910899137
2015/12/13 09:30,533.56085471450967,542.05975000000001,69.94858312524158,58.459461548736385
2015/12/13 09:45,486.59743345239661,538.32929999999999,154.58604868409384,137.5750812126159
2015/12/13 10:00,684.74665017209486,541.84784000000002,52.927793765975295,45.424404622088375
2015/12/13 10:15,624.46578013519002,551.86800000000005,60.204053921683816,51.197409544733794
2015/12/13 10:30,602.09677903426768,556.18364999999994,54.295389279102984,35.84074137181641
2015/12/13 10:45,542.65791472852618,554.55240000000003,38.684032388158876,35.273527759703185
2015/12/13 11:00,580.80905655119989,558.49130000000002,47.594804299793815,30.562152883967457
2015/12/13 11:15,774.2157139267299,559.58605999999997,33.383880731597074,25.673518545786784
2015/12/13 11:30,414.8455775695183,562.97429999999997,58.517523111292036,26.055627864031834
2015/12/13 11:45,631.77910239665005,565.21180000000004,31.343042100439995,35.67795404319112
2015/12/13 12:00,478.62513646724472,554.51586999999995,126.27704844925373,67.19780718250097
2015/12/13 12:15,660.62698345738681,546.40160000000003,57.98784463907708,61.365552622264204
2015/12/13 12:30,596.99971929901847,547.29065000000003,72.24423804729796,37.85918474145762
2015/12/13 12:45,509.83549077936902,557.90545999999995,137.23820098188853,146.5065005622485
2015/12/13 13:00,571.80242681960056,554.43304000000001,38.61027957081614,41.61540159353352
2015/12/13 13:15,511.20007420976947,555.90093999999999,133.43162675635037,149.7859488395961
2015/12/13 13:30,629.65771205089322,552.78674000000001,33.99212219439261,21.334072709602072
2015/12/13 13:45,474.57012103267789,562.51984000000004,125.0617388594822,106.30374450843483
2015/12/13 14:00,569.41091836555643,561.37725999999998,81.38739272590614,61.48383095968029
2015/12/13 14:15,464.71405218895137,559.6336,166.08482238400484,104.91070472893298
2015/12/13 14:30,612.86837340851332,557.4393,66.65403638912599,27.92301095239963
2015/12/13 14:45,511.03256048163831,564.06433000000004,53.80704290917172,56.61191477775917
2015/12/13 15:00,563.14564581049979,571.76215000000002,80.09732003473324,59.366823747980945
2015/12/13 15:15,569.93862103135325,580.83669999999995,27.853216962883078,15.885777477745034
2015/12/13 15:30,699.06294470694934,584.84540000000004,40.81338117688695,48.93841433214016
2015/12/13 15:45,634.12310295687098,581.32129999999995,43.66536493771893,47.12193830319344
2015/12/13 16:00,385.99242670593685,585.43380000000002,25.769666829472815,31.618513728675612
