date,prediction,origin,training score,predicting score
2015/4/15 20:45,[ 545.59911144],0.0,0.4013083371469367,-0.5837829287873384
2015/4/15 21:00,[ 533.12274762],0.0,0.38501752152144064,-0.67021503920440617
2015/4/15 21:15,[ 563.31343768],0.0,0.3376533744394653,-0.74412257803709603
2015/4/15 21:30,[ 568.58860294],0.0,0.31147354295072482,-0.54168017027162119
2015/4/15 21:45,[ 551.48360955],0.0,0.25819091831510388,-0.5448333408186492
2015/4/15 22:00,[ 525.90261362],0.0,0.2207604665150672,-0.44685022688711351
2015/4/15 22:15,[ 560.54225113],0.0,0.22691239605827962,-0.37851089863005005
2015/4/15 22:30,[ 545.08038737],0.0,0.21611801690366594,-0.41628034710622064
2015/4/15 22:45,[ 517.4330519],0.0,0.17420849634069835,-0.2396115968018695
2015/4/15 23:00,[ 508.24920773],0.0,0.21091435105502432,-0.40939875979194001
2015/4/15 23:15,[ 500.21851701],0.0,0.19924971251986245,-0.32177198354222925
2015/4/15 23:30,[ 490.65980846],0.0,0.19552312713405906,-0.24090023632087831
2015/4/15 23:45,[ 468.24426183],0.0,0.22246363971447713,-0.29492760934261653
2015/4/16 00:00,[ 449.3578457],0.0,0.22613609514585875,-0.28736181972198427
2015/4/16 00:15,[ 419.93643089],0.0,0.24760603257487113,-0.234888641553088
2015/4/16 00:30,[ 397.69272694],0.0,0.2809590661726028,0.049037835638783396
2015/4/16 00:45,[ 425.11783445],0.0,0.32294645819035406,0.01082410954635693
2015/4/16 01:00,[ 408.97793031],0.0,0.36816100184788858,0.18495698292599508
2015/4/16 01:15,[ 355.17727205],0.0,0.41323091344115892,0.20078779223411736
2015/4/16 01:30,[ 356.24360417],0.0,0.45831755875786306,0.25352460791972498
2015/4/16 01:45,[ 314.57799166],0.0,0.51211497590919342,0.35556924023577396
2015/4/16 02:00,[ 314.57304473],0.0,0.57138395575482792,0.48581962133867779
2015/4/16 02:15,[ 304.52725443],0.0,0.63942501693302622,0.55791142608716626
2015/4/16 02:30,[ 292.05200811],0.0,0.68187330250840639,0.62977972208421362
2015/4/16 02:45,[ 280.49291408],0.0,0.74193436198637941,0.65854461881864035
2015/4/16 03:00,[ 280.47157291],0.0,0.79502657488845374,0.73130173677007515
2015/4/16 03:15,[ 284.12870841],0.0,0.8473412786145289,0.71577845286980291
2015/4/16 03:30,[ 282.18914113],0.0,0.88414857472631758,0.68095803967631308
2015/4/16 03:45,[ 268.91082287],0.0,0.91813872650368433,0.75847245616026748
2015/4/16 04:00,[ 265.93848917],0.0,0.93749385953202324,0.82571028833241544
2015/4/16 04:15,[ 263.7055731],0.0,0.94783607941843828,0.8316415299913813
