date,prediction,origin,training score,predicting score
2015/4/15 19:15,[ 586.94709075],602.16368799999998,0.53715111810842897,-0.6987818668132908
2015/4/15 19:30,[ 574.0455771],580.063941,0.51817097795501643,-0.72402376357974096
2015/4/15 19:45,[ 566.80418055],585.24996799999997,0.50197626455169475,-0.67747891262020676
2015/4/15 20:00,[ 557.03093433],569.72971500000006,0.47763803010809047,-0.64593807076979481
2015/4/15 20:15,[ 575.71520765],570.16017899999997,0.46132874156927106,-0.37330009267281844
2015/4/15 20:30,[ 557.22216981],552.66958899999997,0.43566245579911245,-0.53604944390121112
2015/4/15 20:45,[ 570.23746767],556.48505799999998,0.40380065349287464,-0.49302877752146207
2015/4/15 21:00,[ 557.88922343],543.65752399999997,0.37542263293052391,-0.50822834880576773
2015/4/15 21:15,[ 582.05646699],547.86676499999999,0.34215062495631809,-0.56825339781712714
2015/4/15 21:30,[ 565.83334309],534.74836700000003,0.3081651633876662,-0.66485944061554203
2015/4/15 21:45,[ 561.56283936],525.45730200000003,0.2587867636602591,-0.49335619145044735
2015/4/15 22:00,[ 536.50260116],523.69170699999995,0.2305854993048233,-0.39548750648942432
2015/4/15 22:15,[ 528.2350164],516.98683900000003,0.20110687848524178,-0.3268680272817035
2015/4/15 22:30,[ 532.25587278],502.105279,0.19821609866536449,-0.26717772952674235
2015/4/15 22:45,[ 535.22801986],507.942318,0.17003063448067779,-0.49845590479159596
2015/4/15 23:00,[ 502.04045493],489.57012600000002,0.14756091686879846,-0.24760713947923207
2015/4/15 23:15,[ 519.43536216],471.57944199999997,0.15052895147428114,-0.29585425225531892
2015/4/15 23:30,[ 520.06599872],453.71973700000001,0.16961234495591759,-0.19905145522406387
2015/4/15 23:45,[ 475.54453622],423.609262,0.21114350953100525,-0.12926204522707607
2015/4/16 00:00,[ 449.91314167],390.34889399999997,0.22346356544382229,-0.22166596657435567
2015/4/16 00:15,[ 411.78661176],363.70989500000002,0.24454518987190144,-0.21517884881264648
2015/4/16 00:30,[ 408.68463999],349.71059000000002,0.26593980138486351,0.09190768685589279
2015/4/16 00:45,[ 375.33011719],332.84083199999998,0.31431155354443585,0.15116494400842617
2015/4/16 01:00,[ 390.65804939],323.43864100000002,0.35589404807717229,0.13430963126126005
2015/4/16 01:15,[ 365.87368607],304.53065299999997,0.39138487301232217,0.13798904283197855
2015/4/16 01:30,[ 336.57327711],295.50701800000002,0.45948215913347812,0.36153751276540103
2015/4/16 01:45,[ 327.53118106],291.37773399999998,0.50403814481249176,0.3627510255623439
2015/4/16 02:00,[ 307.67319973],289.87224400000002,0.55558779019705951,0.50612262452561319
2015/4/16 02:15,[ 307.2121252],287.68286599999999,0.61837488467875801,0.56953565670798523
2015/4/16 02:30,[ 281.92493379],285.14869299999998,0.67838595523886214,0.62127458223784227
2015/4/16 02:45,[ 290.72760019],292.88523700000002,0.74125640632827861,0.66601724572520726
2015/4/16 03:00,[ 285.01215904],290.83132799999998,0.79149727710671569,0.75936133158113051
2015/4/16 03:15,[ 278.57175134],290.52191800000003,0.84518357391055376,0.76594717351325525
2015/4/16 03:30,[ 274.07036792],290.85455200000001,0.88588831131284684,0.80135983052458748
2015/4/16 03:45,[ 275.68253056],287.20591100000001,0.9177762232451453,0.80779060779009981
2015/4/16 04:00,[ 266.00804977],283.027671,0.9363941831991186,0.80911334876099417
2015/4/16 04:15,[ 265.45433336],281.22928300000001,0.94731562920700108,0.80459459769344555
